indice,latencia_ms
585,47.598
586,47.601
587,47.610
588,47.628
589,47.635
590,47.662
591,47.663
592,47.732
593,47.740
594,47.748
595,47.760
596,47.781
597,47.783
598,47.790
599,47.791
600,47.797
601,47.809
602,47.816
603,47.830
604,47.832
605,47.836
606,47.839
607,47.843
608,47.858
609,47.863
610,47.865
611,47.868
612,47.881
613,47.900
614,47.901
615,47.908
616,47.924
617,47.935
618,47.948
619,47.956
620,47.963
621,47.964
622,47.981
623,47.990
624,48.036
625,48.038
626,48.049
627,48.070
628,48.078
629,48.094
630,48.125
631,48.127
632,48.127
633,48.149
634,48.168
635,48.178
636,48.203
637,48.226
638,48.254
639,48.271
640,48.274
641,48.289
642,48.295
643,48.326
644,48.335
645,48.346
646,48.346
647,48.357
648,48.360
649,48.428
650,48.430
651,48.431
652,48.438
653,48.466
654,48.475
655,48.529
656,48.531
657,48.550
658,48.573
659,48.583
660,48.601
661,48.617
662,48.650
663,48.659
664,48.669
665,48.690
666,48.731
667,48.760
668,48.790
669,48.822
670,48.855
671,48.866
672,48.868
673,48.876
674,48.887
675,48.904
676,48.928
677,48.962
678,48.967
679,49.008
680,49.030
681,49.031
682,49.031
683,49.034
684,49.043
685,49.063
686,49.091
687,49.101
688,49.107
689,49.119
690,49.119
691,49.120
692,49.122
693,49.140
694,49.140
695,49.146
696,49.166
697,49.187
698,49.200
699,49.219
700,49.237
701,49.249
702,49.265
703,49.266
704,49.274
705,49.276
706,49.306
707,49.313
708,49.321
709,49.333
710,49.358
711,49.360
712,49.361
713,49.362
714,49.378
715,49.384
716,49.428
717,49.472
718,49.475
719,49.497
720,49.529
721,49.567
722,49.582
723,49.588
724,49.590
725,49.610
726,49.613
727,49.638
728,49.639
729,49.654
730,49.660
731,49.665
732,49.672
733,49.678
734,49.727
735,49.728
736,49.745
737,49.748
738,49.748
739,49.754
740,49.770
741,49.805
742,49.832
743,49.836
744,49.857
745,49.857
746,49.941
747,49.942
748,49.950
749,49.962
750,49.976
751,50.002
752,50.021
753,50.037
754,50.062
755,50.068
756,50.071
757,50.078
758,50.084
759,50.086
760,50.107
761,50.110
762,50.137
763,50.146
764,50.159
765,50.226
766,50.230
767,50.256
768,50.268
769,50.275
770,50.301
771,50.303
772,50.308
773,50.321
774,50.340
775,50.342
776,50.343
777,50.361
778,50.391
779,50.399
780,50.411
781,50.413
782,50.430
783,50.435
784,50.465
785,50.516
786,50.533
787,50.535
788,50.545
789,50.552
790,50.557
791,50.603
792,50.618
793,50.631
794,50.632
795,50.638
796,50.642
797,50.659
798,50.670
799,50.675
800,50.688
801,50.702
802,50.710
803,50.739
804,50.762
805,50.768
806,50.785
807,50.823
808,50.841
809,50.863
810,50.872
811,50.880
812,50.888
813,50.901
814,50.917
815,50.922
816,50.944
817,50.969
818,50.986
819,50.989
820,50.990
821,50.993
822,51.003
823,51.015
824,51.020
825,51.030
826,51.039
827,51.043
828,51.061
829,51.077
830,51.086
831,51.096
832,51.102
833,51.103
834,51.153
835,51.158
836,51.163
837,51.170
838,51.177
839,51.180
840,51.186
841,51.195
842,51.199
843,51.213
844,51.240
845,51.255
846,51.269
847,51.309
848,51.346
849,51.349
850,51.357
851,51.380
852,51.380
853,51.381
854,51.388
855,51.392
856,51.395
857,51.404
858,51.412
859,51.432
860,51.455
861,51.478
862,51.478
863,51.488
864,51.538
865,51.556
866,51.559
867,51.559
868,51.578
869,51.606
870,51.634
871,51.637
872,51.652
873,51.656
874,51.662
875,51.676
876,51.684
877,51.689
878,51.713
879,51.738
880,51.771
881,51.817
882,51.837
883,51.837
884,51.889
885,51.921
886,51.993
887,51.996
888,52.096
889,52.298
890,52.491
891,52.566
892,52.879
893,52.884
894,52.970
895,53.769
896,75.016
897,91.245
898,131.995
899,366.001
